,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played Per Game,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,Effective Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game,Season
2753,187,Tristan Thompson,C,32,CLE,10,0,8.7,0.7,1.6,.438,0.0,0.0,0,0.7,1.6,.438,.438,0.1,0.2,.500,1.0,1.0,2.0,1.0,0.1,0.5,0.2,0.9,1.5,2023-2024
2754,188,Xavier Tillman Sr.,PF,25,BOS,8,0,8.6,0.6,1.0,.625,0.1,0.1,1.000,0.5,0.9,.571,.688,0.1,0.1,1.000,0.5,1.3,1.8,0.4,0.4,0.4,0.4,0.9,1.5,2023-2024
2755,189,Obi Toppin,PF,25,IND,17,0,20.2,4.3,7.9,.541,1.2,3.3,.357,3.1,4.6,.671,.615,1.1,1.5,.760,0.6,3.8,4.4,1.7,0.4,0.4,0.8,1.2,10.9,2023-2024
2756,190,Karl-Anthony Towns,PF,28,MIN,16,16,32.6,6.8,14.5,.466,1.9,5.2,.361,4.9,9.3,.523,.530,3.7,4.3,.855,2.2,6.8,9.0,2.6,0.8,0.2,1.7,3.4,19.1,2023-2024
2757,191,P.J. Tucker,PF,38,LAC,2,1,15.5,2.0,3.0,.667,1.5,2.0,.750,0.5,1.0,.500,.917,0.0,0.0,0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,3.0,5.5,2023-2024
2758,192,Myles Turner,C,27,IND,17,17,32.4,6.2,12.1,.517,2.3,5.1,.453,3.9,7.0,.563,.612,2.2,2.9,.760,1.5,5.1,6.6,2.1,0.5,1.5,1.9,2.6,17.0,2023-2024
2759,193,Hunter Tyson,PF,23,DEN,3,0,4.7,0.0,1.3,.000,0.0,1.0,.000,0.0,0.3,.000,.000,0.3,0.7,.500,0.3,0.7,1.0,0.3,0.0,0.0,0.3,0.0,0.3,2023-2024
2760,194,Jonas Valančiūnas,C,31,NOP,4,4,22.5,5.5,10.5,.524,0.0,0.3,.000,5.5,10.3,.537,.524,3.5,4.3,.824,4.5,6.5,11.0,1.3,0.5,0.0,2.5,2.3,14.5,2023-2024
2761,195,Gabe Vincent,PG,27,LAL,5,0,13.8,0.6,2.4,.250,0.2,1.4,.143,0.4,1.0,.400,.292,0.0,0.0,0,0.2,1.4,1.6,0.6,0.4,0.0,0.6,1.6,1.4,2023-2024
2762,196,Dean Wade,PF,27,CLE,3,1,21.0,1.3,4.3,.308,1.0,3.3,.300,0.3,1.0,.333,.423,0.0,0.0,0,0.3,1.7,2.0,1.7,0.3,0.7,0.7,1.3,3.7,2023-2024
2763,197,Franz Wagner,SF,22,ORL,7,7,37.0,6.0,14.7,.408,1.3,4.9,.265,4.7,9.9,.478,.451,5.6,6.3,.886,1.4,5.4,6.9,4.4,0.7,1.3,1.3,2.9,18.9,2023-2024
2764,198,Moritz Wagner,C,26,ORL,7,0,15.0,2.3,5.1,.444,0.3,1.3,.222,2.0,3.9,.519,.472,1.4,2.4,.588,1.6,2.9,4.4,0.3,0.9,0.4,1.1,3.0,6.3,2023-2024
2765,199,Jarace Walker,PF,20,IND,9,0,3.4,0.3,1.1,.300,0.0,0.3,.000,0.3,0.8,.429,.300,0.2,0.3,.667,0.1,0.3,0.4,0.4,0.2,0.1,0.7,0.2,0.9,2023-2024
2766,200,Cason Wallace,SG,20,OKC,10,0,19.8,1.6,4.1,.390,0.9,2.8,.321,0.7,1.3,.538,.500,0.1,0.2,.500,0.7,0.6,1.3,1.0,0.9,0.2,0.4,1.4,4.2,2023-2024
2767,201,Jordan Walsh,SF,19,BOS,3,0,3.7,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7,2023-2024
2768,202,T.J. Warren,SF,30,MIN,3,0,3.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,0,0.7,0.3,1.0,0.3,0.0,0.0,0.0,0.0,0.0,2023-2024
2769,203,P.J. Washington,PF,25,DAL,22,22,35.7,4.5,10.6,.427,2.1,6.1,.348,2.4,4.5,.535,.528,1.8,2.5,.709,1.5,5.1,6.6,1.4,0.7,0.8,1.5,3.0,13.0,2023-2024
2770,204,Lindy Waters III,SG,26,OKC,3,0,3.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2023-2024
2771,205,Peyton Watson,SF,21,DEN,10,0,9.0,0.6,2.4,.250,0.3,1.2,.250,0.3,1.2,.250,.313,0.3,0.6,.500,0.2,1.3,1.5,0.4,0.0,0.6,0.3,0.9,1.8,2023-2024
2772,206,Russell Westbrook,PG,35,LAC,6,0,19.0,2.2,8.3,.260,0.7,2.8,.235,1.5,5.5,.273,.300,1.3,2.2,.615,1.0,3.2,4.2,1.7,1.2,0.5,1.7,1.8,6.3,2023-2024
2773,207,Derrick White,SG,29,BOS,19,19,35.6,5.7,12.7,.452,3.4,8.5,.404,2.3,4.2,.550,.587,1.8,2.0,.921,1.0,3.3,4.3,4.1,0.9,1.2,0.8,2.3,16.7,2023-2024
2774,208,Aaron Wiggins,SG,25,OKC,10,0,15.7,2.3,4.7,.489,0.6,2.0,.300,1.7,2.7,.630,.553,1.0,1.1,.909,0.9,2.3,3.2,1.0,0.6,0.3,0.9,0.8,6.2,2023-2024
2775,209,Jalen Williams,PF,22,OKC,10,10,37.7,7.5,16.0,.469,1.5,3.9,.385,6.0,12.1,.496,.516,2.2,2.7,.815,1.3,5.5,6.8,5.4,1.7,0.5,1.9,2.1,18.7,2023-2024
2776,210,Jaylin Williams,C,21,OKC,10,0,12.7,1.6,3.3,.485,0.9,2.2,.409,0.7,1.1,.636,.621,0.3,0.4,.750,0.4,2.8,3.2,1.5,0.4,0.3,0.3,1.1,4.4,2023-2024
2777,211,Kenrich Williams,PF,29,OKC,7,0,4.6,0.3,1.1,.250,0.0,0.7,.000,0.3,0.4,.667,.250,0.0,0.0,0,0.1,1.0,1.1,0.4,0.1,0.0,0.0,0.4,0.6,2023-2024
2778,212,Delon Wright,PG,31,MIA,4,1,26.8,3.0,5.0,.600,1.5,2.5,.600,1.5,2.5,.600,.750,0.5,0.5,1.000,0.5,2.5,3.0,1.8,1.0,0.3,0.0,1.3,8.0,2023-2024
2779,213,Thaddeus Young,PF,35,PHO,1,0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-2024
2780,214,Ivica Zubac,C,26,LAC,6,6,32.0,7.0,11.7,.600,0.0,0.0,0,7.0,11.7,.600,.600,2.2,3.3,.650,3.0,6.3,9.3,1.0,0.8,0.5,1.3,3.5,16.2,2023-2024
2781,1,Precious Achiuwa,C,25,NYK,8,0,4.3,0.8,1.8,.429,0.0,0.1,.000,0.8,1.6,.462,.429,0.3,0.5,.500,0.4,0.8,1.1,0.0,0.1,0.0,0.1,0.3,1.8,2024-2025
2782,2,Steven Adams,C,31,HOU,7,0,22.1,1.7,2.9,.600,0.0,0.0,0,1.7,2.9,.600,.600,2.3,4.3,.533,3.3,3.3,6.6,0.6,0.4,1.1,0.7,1.0,5.7,2024-2025
2783,3,Bam Adebayo,C,27,MIA,4,4,38.3,7.0,16.0,.438,1.8,5.3,.333,5.3,10.8,.488,.492,1.8,2.8,.636,4.0,7.0,11.0,4.3,1.0,0.3,3.0,2.3,17.5,2024-2025
2784,4,Santi Aldama,PF,24,MEM,4,1,30.5,5.3,11.0,.477,2.5,6.0,.417,2.8,5.0,.550,.591,0.0,0.0,0,0.5,5.5,6.0,1.8,0.0,0.3,1.3,1.8,13.0,2024-2025
2785,5,Nickeil Alexander-Walker,SG,26,MIN,15,0,20.7,2.9,7.5,.389,1.5,4.2,.349,1.5,3.3,.440,.487,1.0,1.1,.882,0.5,1.3,1.8,2.3,0.4,0.3,1.5,1.6,8.3,2024-2025
2786,6,Jarrett Allen,C,26,CLE,9,9,29.0,4.9,6.8,.721,0.0,0.0,0,4.9,6.8,.721,.721,3.7,3.9,.943,2.3,6.1,8.4,1.3,1.4,0.9,1.9,1.7,13.4,2024-2025
2787,7,Kyle Anderson,SF,31,MIA,2,0,7.0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,2024-2025
2788,8,Giannis Antetokounmpo,PF,30,MIL,5,5,37.6,12.0,19.8,.606,0.2,1.0,.200,11.8,18.8,.628,.611,8.8,12.6,.698,3.8,11.6,15.4,6.6,1.0,1.0,4.6,2.4,33.0,2024-2025
2789,9,Cole Anthony,PG,24,ORL,5,0,10.2,0.8,2.8,.286,0.0,1.2,.000,0.8,1.6,.500,.286,0.6,0.8,.750,0.6,0.8,1.4,1.2,0.0,0.2,1.8,2.4,2.2,2024-2025
2790,10,OG Anunoby,PF,27,NYK,18,18,39.2,5.7,13.7,.417,2.3,6.7,.339,3.4,7.0,.492,.500,2.6,3.2,.810,1.3,3.3,4.6,1.3,2.0,1.2,1.7,2.7,16.3,2024-2025
2791,11,Marvin Bagley III,PF,25,MEM,2,0,14.0,4.0,4.5,.889,0.5,0.5,1.000,3.5,4.0,.875,.944,0.0,0.0,0,1.0,2.0,3.0,0.0,1.0,0.5,1.5,1.5,8.5,2024-2025
2792,12,Paolo Banchero,PF,22,ORL,5,5,39.4,10.8,24.8,.435,2.4,5.4,.444,8.4,19.4,.433,.484,5.4,8.2,.659,2.4,6.0,8.4,4.2,0.6,0.8,3.0,3.6,29.4,2024-2025
2793,13,Desmond Bane,SG,26,MEM,4,4,34.8,5.0,15.8,.317,1.8,8.0,.219,3.3,7.8,.419,.373,3.5,3.8,.933,1.3,5.5,6.8,3.3,0.8,0.5,3.8,2.3,15.3,2024-2025
2794,14,Nicolas Batum,PF,36,LAC,7,0,24.6,1.9,4.7,.394,1.9,4.7,.394,0.0,0.0,0,.591,0.0,0.0,0,0.6,3.3,3.9,2.0,0.9,1.7,0.4,1.9,5.6,2024-2025
2795,15,Malik Beasley,SG,28,DET,6,0,27.2,4.7,12.5,.373,3.3,9.8,.339,1.3,2.7,.500,.507,1.3,1.3,1.000,0.2,2.3,2.5,1.2,0.5,0.2,1.2,1.7,14.0,2024-2025
2796,16,Goga Bitadze,C,25,ORL,3,0,3.7,0.3,0.3,1.000,0.0,0.0,0,0.3,0.3,1.000,1.000,0.0,0.0,0,0.0,1.0,1.0,0.3,0.0,0.3,0.0,2.0,0.7,2024-2025
2797,17,Anthony Black,PG,21,ORL,5,0,17.8,3.0,7.4,.405,0.4,2.6,.154,2.6,4.8,.542,.432,1.8,2.6,.692,2.0,2.4,4.4,0.0,0.8,0.2,0.4,1.6,8.2,2024-2025
2798,18,Bogdan Bogdanović,SG,32,LAC,7,0,16.7,2.3,6.3,.364,1.0,3.4,.292,1.3,2.9,.450,.443,0.9,1.0,.857,0.7,2.1,2.9,2.1,0.4,0.0,1.6,3.6,6.4,2024-2025
2799,19,Tony Bradley,C,27,IND,11,0,7.1,0.4,0.8,.444,0.0,0.1,.000,0.4,0.7,.500,.444,0.8,1.1,.750,1.0,0.9,1.9,0.3,0.0,0.1,0.4,0.9,1.5,2024-2025
2800,20,Christian Braun,SG,23,DEN,14,14,38.9,4.8,10.6,.453,1.5,5.0,.300,3.3,5.6,.590,.524,1.6,2.2,.710,1.8,4.6,6.4,2.4,1.2,0.7,1.0,3.4,12.6,2024-2025
2801,21,Mikal Bridges,SF,28,NYK,18,18,39.2,6.7,14.6,.456,1.6,4.7,.333,5.1,9.9,.514,.510,0.7,0.9,.750,1.1,3.4,4.5,2.9,1.7,0.9,2.1,2.2,15.6,2024-2025
2802,22,Dillon Brooks,SF,29,HOU,7,7,29.4,4.0,9.0,.444,1.4,4.1,.345,2.6,4.9,.529,.524,2.9,3.4,.833,1.3,1.9,3.1,1.3,0.7,0.3,1.3,3.9,12.3,2024-2025
2803,23,Jaylen Brown,SF,28,BOS,11,11,36.5,7.8,17.7,.441,1.9,5.7,.333,5.9,12.0,.492,.495,4.5,6.0,.758,1.2,5.9,7.1,3.9,1.0,0.3,3.5,3.2,22.1,2024-2025
2804,24,Kobe Brown,PF,25,LAC,3,0,5.0,2.3,2.7,.875,0.3,0.3,1.000,2.0,2.3,.857,.938,0.3,0.3,1.000,0.0,0.3,0.3,1.3,0.0,0.0,0.0,0.0,5.3,2024-2025
2805,25,Jalen Brunson,PG,28,NYK,18,18,37.8,10.1,21.8,.461,2.7,7.4,.358,7.4,14.4,.514,.522,6.7,7.8,.851,0.7,2.8,3.4,7.0,0.4,0.3,3.1,3.3,29.4,2024-2025
2806,26,Thomas Bryant,C,27,IND,20,0,8.4,0.8,1.7,.485,0.5,0.9,.500,0.4,0.8,.467,.621,0.6,0.7,.786,0.4,1.0,1.4,0.2,0.2,0.3,0.4,1.3,2.6,2024-2025
2807,27,Alec Burks,SG,33,MIA,1,1,15.0,2.0,3.0,.667,2.0,3.0,.667,0.0,0.0,0,1.000,0.0,0.0,0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2024-2025
2808,28,Jimmy Butler,SF,35,GSW,11,11,36.1,6.2,13.8,.447,1.0,3.3,.306,5.2,10.5,.491,.484,5.8,7.3,.800,2.4,4.3,6.6,5.2,1.3,0.3,1.2,1.7,19.2,2024-2025
2809,29,Kentavious Caldwell-Pope,SG,31,ORL,5,5,32.6,1.6,6.0,.267,1.2,4.6,.261,0.4,1.4,.286,.367,0.6,0.8,.750,0.2,2.8,3.0,1.8,1.4,0.6,0.4,2.2,5.0,2024-2025
2810,30,Vlatko Čančar,PF,27,DEN,3,0,3.7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.7,0.7,0.0,0.0,0.0,0.7,0.0,0.0,2024-2025
2811,31,Wendell Carter Jr.,C,25,ORL,5,5,32.4,4.2,8.0,.525,0.6,2.2,.273,3.6,5.8,.621,.563,1.2,2.0,.600,3.8,7.0,10.8,1.2,0.4,0.4,1.6,2.4,10.2,2024-2025
2812,32,Alex Caruso,SG,30,OKC,23,0,24.4,3.1,7.0,.450,1.6,3.9,.411,1.5,3.0,.500,.566,1.3,1.7,.795,0.7,2.0,2.7,2.2,2.0,0.6,0.8,2.7,9.2,2024-2025
2813,33,Cam Christie,SG,19,LAC,3,0,4.3,0.7,1.0,.667,0.3,0.7,.500,0.3,0.3,1.000,.833,0.0,0.0,0,0.0,0.7,0.7,0.0,0.3,0.0,0.3,0.0,1.7,2024-2025
2814,34,Jaylen Clark,SG,23,MIN,5,0,5.6,0.8,1.0,.800,0.0,0.2,.000,0.8,0.8,1.000,.800,0.6,0.8,.750,0.4,1.0,1.4,0.2,0.4,0.0,0.2,0.4,2.2,2024-2025
2815,35,Mike Conley,PG,37,MIN,15,15,23.7,1.9,6.4,.302,1.3,4.0,.333,0.6,2.4,.250,.406,0.8,0.9,.923,0.8,2.1,2.9,3.3,0.6,0.2,0.8,1.4,6.0,2024-2025
2816,36,Pat Connaughton,SG,32,MIL,3,0,4.7,0.7,2.7,.250,0.3,1.3,.250,0.3,1.3,.250,.313,0.3,0.7,.500,0.0,0.7,0.7,0.3,0.0,0.0,0.3,0.3,2.0,2024-2025
2817,37,Torrey Craig,SF,34,BOS,5,0,4.2,0.4,0.8,.500,0.4,0.6,.667,0.0,0.2,.000,.750,0.0,0.0,0,0.4,0.6,1.0,0.6,0.2,0.0,0.2,0.4,1.2,2024-2025
2818,38,Cade Cunningham,PG,23,DET,6,6,41.3,9.2,21.5,.426,0.8,4.7,.179,8.3,16.8,.495,.446,5.8,7.0,.833,1.0,7.3,8.3,8.7,1.8,1.3,5.3,3.3,25.0,2024-2025
2819,39,Stephen Curry,PG,36,GSW,8,8,35.1,7.8,16.3,.477,4.0,10.0,.400,3.8,6.3,.600,.600,3.1,3.5,.893,0.3,5.0,5.3,5.1,1.0,0.8,3.4,1.6,22.6,2024-2025
2820,40,Tristan Da Silva,SF,23,ORL,2,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,2.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,2024-2025
2821,41,Pacôme Dadiet,SG,19,NYK,2,0,2.0,0.5,0.5,1.000,0.0,0.0,0,0.5,0.5,1.000,1.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-2025
2822,42,JD Davison,PG,22,BOS,4,0,3.3,0.3,2.0,.125,0.3,0.5,.500,0.0,1.5,.000,.188,0.3,0.5,.500,0.3,0.5,0.8,0.8,0.0,0.0,0.3,0.0,1.0,2024-2025
2823,43,Ousmane Dieng,C,21,OKC,9,0,3.6,0.4,1.1,.400,0.4,0.8,.571,0.0,0.3,.000,.600,0.2,0.2,1.000,0.0,0.4,0.4,0.3,0.0,0.1,0.0,0.0,1.6,2024-2025
2824,44,Rob Dillingham,PG,20,MIN,3,0,5.3,1.0,2.7,.375,0.3,0.7,.500,0.7,2.0,.333,.438,0.3,0.7,.500,0.0,0.7,0.7,2.3,0.0,0.0,0.0,0.3,2.7,2024-2025
2825,45,Donte DiVincenzo,SG,28,MIN,15,0,25.1,3.1,8.4,.365,1.9,5.9,.318,1.2,2.5,.474,.476,0.7,0.9,.769,0.8,2.3,3.1,3.3,1.4,0.3,1.9,3.0,8.7,2024-2025
2826,46,Luka Dončić,PG,25,LAL,5,5,41.6,9.4,20.8,.452,3.2,9.2,.348,6.2,11.6,.534,.529,8.2,9.2,.891,0.4,6.6,7.0,5.8,1.0,0.6,4.0,3.2,30.2,2024-2025
2827,47,Luguentz Dort,SF,25,OKC,23,23,29.0,2.6,7.1,.366,2.1,6.1,.343,0.5,1.0,.500,.512,0.6,1.0,.636,1.4,2.5,3.9,0.9,1.3,0.4,0.9,3.3,7.9,2024-2025
2828,48,Kris Dunn,PG,30,LAC,7,6,21.9,2.4,6.3,.386,1.4,4.0,.357,1.0,2.3,.438,.500,0.0,0.0,0,1.4,2.0,3.4,1.3,1.1,0.6,0.1,2.6,6.3,2024-2025
2829,49,Jalen Duren,C,21,DET,6,6,33.8,4.3,6.7,.650,0.0,0.0,0,4.3,6.7,.650,.650,3.2,3.8,.826,4.3,6.3,10.7,3.5,0.3,1.7,1.7,4.3,11.8,2024-2025
2830,50,Tari Eason,PF,23,HOU,7,0,18.9,3.0,6.3,.477,1.0,2.7,.368,2.0,3.6,.560,.557,0.6,1.1,.500,1.0,3.3,4.3,0.7,1.1,1.0,1.4,1.9,7.6,2024-2025
2831,51,Zach Edey,C,22,MEM,4,4,27.0,2.5,3.8,.667,0.0,0.0,0,2.5,3.8,.667,.667,1.3,1.8,.714,2.8,5.0,7.8,1.8,0.0,2.5,1.5,3.0,6.3,2024-2025
2832,52,Anthony Edwards,SG,23,MIN,15,15,39.0,9.0,19.9,.453,3.1,8.7,.354,5.9,11.2,.530,.530,4.3,5.9,.719,1.2,6.6,7.8,5.5,1.1,0.7,2.6,2.1,25.3,2024-2025
2833,53,Drew Eubanks,C,27,LAC,3,0,4.3,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,1.3,2.0,.667,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,1.3,2024-2025
2834,54,Dorian Finney-Smith,PF,31,LAL,5,1,34.0,2.4,5.8,.414,1.4,3.8,.368,1.0,2.0,.500,.534,0.0,0.0,0,2.0,2.2,4.2,2.6,0.2,0.4,1.0,3.4,6.2,2024-2025
2835,55,Johnny Furphy,SG,20,IND,11,0,3.2,0.1,0.4,.250,0.0,0.2,.000,0.1,0.2,.500,.250,0.0,0.1,.000,0.1,0.5,0.5,0.1,0.0,0.1,0.1,0.5,0.2,2024-2025
2836,56,Darius Garland,PG,25,CLE,5,5,29.6,5.8,13.8,.420,2.0,7.0,.286,3.8,6.8,.559,.493,4.4,4.8,.917,0.2,2.0,2.2,5.2,0.4,0.0,3.0,3.4,18.0,2024-2025
2837,57,Luka Garza,C,26,MIN,5,0,3.8,1.2,1.2,1.000,0.2,0.2,1.000,1.0,1.0,1.000,1.083,0.0,0.0,0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.2,2.6,2024-2025
2838,58,Shai Gilgeous-Alexander,PG,26,OKC,23,23,37.0,10.1,21.9,.462,1.4,4.9,.283,8.7,17.0,.514,.494,8.3,9.4,.876,1.0,4.3,5.3,6.5,1.7,0.9,2.6,2.8,29.9,2024-2025
2839,59,Rudy Gobert,C,32,MIN,15,15,27.4,3.1,5.3,.582,0.0,0.0,0,3.1,5.3,.582,.582,1.7,3.3,.520,3.1,5.5,8.6,0.7,0.5,1.2,0.9,2.5,7.9,2024-2025
2840,60,Jordan Goodwin,PG,26,LAL,4,0,7.8,0.3,1.3,.200,0.0,0.5,.000,0.3,0.8,.333,.200,0.3,0.5,.500,0.5,0.8,1.3,0.5,0.3,0.3,0.3,1.8,0.8,2024-2025
2841,61,Aaron Gordon,PF,29,DEN,14,14,37.3,5.8,11.9,.485,1.6,4.1,.379,4.2,7.8,.541,.551,3.1,3.6,.860,3.6,4.0,7.6,2.7,0.6,0.4,1.9,2.4,16.2,2024-2025
2842,62,A.J. Green,SG,25,MIL,5,1,27.0,3.6,7.8,.462,3.6,7.0,.514,0.0,0.8,.000,.692,0.2,0.4,.500,0.4,2.4,2.8,2.0,0.0,0.2,0.0,2.6,11.0,2024-2025
2843,63,Draymond Green,PF,34,GSW,12,12,32.4,3.5,9.0,.389,1.3,5.0,.267,2.2,4.0,.542,.463,0.8,1.1,.692,0.8,4.8,5.5,3.8,1.4,0.9,3.0,3.7,9.1,2024-2025
2844,64,Jalen Green,SG,22,HOU,7,7,31.3,4.6,12.3,.372,1.9,6.3,.295,2.7,6.0,.452,.448,2.3,3.4,.667,0.4,5.0,5.4,2.9,0.6,0.3,1.4,0.9,13.3,2024-2025
2845,65,Javonte Green,SG,31,CLE,6,0,6.5,0.7,1.7,.400,0.2,0.8,.200,0.5,0.8,.600,.450,1.0,1.0,1.000,0.2,1.3,1.5,0.3,0.7,0.0,0.3,0.3,2.5,2024-2025
2846,66,Jeff Green,PF,38,HOU,3,0,1.7,0.3,1.0,.333,0.3,0.3,1.000,0.0,0.7,.000,.500,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,2024-2025
2847,67,Rui Hachimura,PF,26,LAL,5,5,36.4,5.6,11.4,.491,3.0,6.2,.484,2.6,5.2,.500,.623,0.6,0.6,1.000,0.8,3.8,4.6,1.0,0.6,0.6,1.4,2.4,14.8,2024-2025
2848,68,Tyrese Haliburton,PG,24,IND,23,23,33.6,6.3,13.7,.463,2.3,6.9,.340,4.0,6.8,.590,.549,2.3,2.8,.828,0.3,5.0,5.3,8.6,1.3,0.7,2.3,1.7,17.3,2024-2025
2849,69,Tim Hardaway Jr.,SG,32,DET,6,6,31.3,4.0,11.8,.338,2.7,8.7,.308,1.3,3.2,.421,.451,1.3,1.7,.800,0.3,2.5,2.8,1.2,0.3,0.0,1.5,1.7,12.0,2024-2025
2850,70,James Harden,PG,35,LAC,7,7,39.4,6.3,14.4,.436,2.3,6.3,.364,4.0,8.1,.491,.515,3.9,4.7,.818,0.6,4.9,5.4,9.1,1.3,1.0,3.0,2.3,18.7,2024-2025
2851,71,Gary Harris,SG,30,ORL,5,0,16.6,0.6,1.6,.375,0.2,1.2,.167,0.4,0.4,1.000,.438,0.0,0.0,0,0.2,0.8,1.0,0.6,0.6,0.2,0.0,1.4,1.4,2024-2025
2852,72,Tobias Harris,PF,32,DET,6,6,38.8,5.7,11.8,.479,1.7,3.8,.435,4.0,8.0,.500,.549,2.7,2.7,1.000,1.3,6.3,7.7,0.5,1.0,1.2,1.0,2.7,15.7,2024-2025
2853,73,Josh Hart,SG,29,NYK,18,14,35.7,3.8,8.0,.472,1.1,3.0,.370,2.7,5.0,.533,.542,2.9,3.7,.776,2.4,6.3,8.8,4.4,1.1,0.6,1.9,3.4,11.6,2024-2025
2854,74,Isaiah Hartenstein,C,26,OKC,23,20,22.4,3.6,5.8,.619,0.0,0.0,0,3.6,5.8,.619,.619,0.9,1.3,.667,2.7,4.8,7.5,2.2,0.8,0.5,1.2,2.5,8.1,2024-2025
2855,75,Sam Hauser,PF,27,BOS,8,0,13.5,1.3,3.0,.417,0.9,2.6,.333,0.4,0.4,1.000,.563,0.1,0.1,1.000,0.0,1.5,1.5,0.5,0.1,0.1,0.4,1.4,3.5,2024-2025
2856,76,Jaxson Hayes,C,24,LAL,4,4,7.8,0.8,2.0,.375,0.0,0.0,0,0.8,2.0,.375,.375,0.3,0.5,.500,1.3,0.8,2.0,0.3,0.0,0.3,0.3,2.0,1.8,2024-2025
2857,77,Tyler Herro,SG,25,MIA,4,4,36.0,6.8,16.3,.415,2.3,7.3,.310,4.5,9.0,.500,.485,2.0,2.5,.800,0.0,3.5,3.5,2.8,0.5,0.0,2.3,3.0,17.8,2024-2025
2858,78,Buddy Hield,SG,32,GSW,12,9,27.3,4.3,10.4,.416,2.8,6.4,.429,1.6,4.0,.396,.548,1.1,1.2,.929,1.5,2.0,3.5,1.8,1.2,0.4,1.1,2.0,12.5,2024-2025
2859,79,Haywood Highsmith,SF,28,MIA,4,0,21.0,2.8,4.8,.579,1.8,3.8,.467,1.0,1.0,1.000,.763,0.0,0.0,0,1.0,2.3,3.3,1.0,0.8,0.5,1.0,2.8,7.3,2024-2025
2860,80,Aaron Holiday,PG,28,HOU,3,0,9.0,1.3,3.3,.400,0.7,1.7,.400,0.7,1.7,.400,.500,0.7,1.3,.500,0.3,0.3,0.7,1.0,0.0,0.0,0.3,1.0,4.0,2024-2025
2861,81,Jrue Holiday,PG,34,BOS,8,8,33.0,3.6,7.5,.483,1.1,3.3,.346,2.5,4.3,.588,.558,1.1,1.6,.692,1.5,2.6,4.1,4.0,0.9,0.1,2.0,3.1,9.5,2024-2025
2862,82,Ron Holland,SF,19,DET,5,0,6.8,0.0,1.0,.000,0.0,0.6,.000,0.0,0.4,.000,.000,1.8,2.0,.900,0.6,0.6,1.2,0.0,0.0,0.2,1.2,1.0,1.8,2024-2025
2863,83,Chet Holmgren,C,22,OKC,23,23,29.8,5.3,11.6,.462,1.2,4.0,.297,4.2,7.6,.549,.513,3.3,4.2,.784,1.8,6.8,8.7,1.0,0.7,1.9,1.2,2.0,15.2,2024-2025
2864,84,Al Horford,C,38,BOS,11,9,31.6,3.1,6.5,.472,1.3,3.2,.400,1.8,3.4,.541,.569,0.5,0.6,.857,1.6,4.4,6.0,1.8,0.6,1.3,0.6,2.7,8.0,2024-2025
2865,85,Caleb Houstan,SF,22,ORL,5,0,9.4,0.4,2.8,.143,0.4,2.0,.200,0.0,0.8,.000,.214,0.0,0.0,0,0.4,0.4,0.8,0.2,0.0,0.2,0.4,0.6,1.2,2024-2025
2866,86,Jett Howard,SF,21,ORL,1,0,4.0,2.0,2.0,1.000,2.0,2.0,1.000,0.0,0.0,0,1.500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2024-2025
